temp,hr,spo2,gsr,label
38.64,134,90,2260,High
38.47,122,91,2449,High
37.81,116,92,1558,Moderate
37.76,116,92,1496,Moderate
37.76,104,92,1783,Moderate
37.95,102,92,1898,Moderate
39.32,158,78,2829,Critical
36.6,66,97,1237,Normal
39.98,157,88,2957,Critical
37.81,107,92,1669,Moderate
39.26,167,80,2844,Critical
38.77,126,90,2532,High
37.83,106,93,1405,Moderate
38.82,130,90,2207,High
39.89,170,80,3039,Critical
36.7,70,98,1140,Normal
37.87,116,93,1402,Moderate
38.46,132,89,2190,High
37.89,115,93,1850,Moderate
38.33,135,89,2184,High
39.52,158,83,2957,Critical
40.4,168,78,2856,Critical
38.95,140,89,2447,High
38.87,131,90,2488,High
38.52,139,90,2553,High
36.79,71,95,822,Normal
37.29,80,100,1030,Normal
37.89,119,92,1556,Moderate
37.93,105,93,1538,Moderate
39.67,164,78,3139,Critical
38.44,137,90,2214,High
37.2,79,99,836,Normal
39.82,162,84,2962,Critical
37.91,117,94,1432,Moderate
37.11,96,100,845,Normal
36.61,72,99,946,Normal
38.77,138,91,2390,High
38.73,137,91,2403,High
36.96,87,100,1160,Normal
39.71,157,80,2957,Critical
36.32,69,96,1000,Normal
39.95,149,77,3163,Critical
40.32,152,79,2718,Critical
37.63,107,94,1445,Moderate
39.92,159,88,2952,Critical
39.52,160,86,2997,Critical
39.89,160,85,3040,Critical
38.92,137,89,2392,High
40.4,141,78,3046,Critical
36.43,73,100,1223,Normal
39.24,155,75,2741,Critical
38.54,140,90,2344,High
37.71,107,94,1881,Moderate
39.12,169,79,3044,Critical
37.95,113,92,1414,Moderate
37.88,104,93,1737,Moderate
38.55,121,90,2475,High
39.43,157,84,2742,Critical
37.78,101,93,1857,Moderate
38.69,136,90,2181,High
38.88,127,89,2321,High
38.79,122,89,2429,High
36.31,94,95,1044,Normal
40.02,168,83,2989,Critical
36.62,89,100,925,Normal
40.14,161,84,3030,Critical
38.8,140,89,2089,High
38.25,128,90,2199,High
37.24,75,96,1270,Normal
38.99,128,90,2570,High
38.89,138,89,2428,High
40.16,158,82,2902,Critical
37.95,102,92,1815,Moderate
37.83,109,92,1487,Moderate
36.76,82,100,836,Normal
40.05,159,85,3103,Critical
37.7,103,93,1783,Moderate
39.39,168,88,2813,Critical
39.9,148,76,2700,Critical
38.9,136,91,2375,High
38.68,136,89,2345,High
36.51,78,99,828,Normal
38.94,139,90,2003,High
36.97,64,99,874,Normal
36.04,72,96,1124,Normal
39.72,143,87,2712,Critical
37.34,80,99,832,Normal
38.66,137,90,2333,High
38.17,135,91,2449,High
36.88,99,97,1218,Normal
37.83,116,93,1428,Moderate
40.13,169,84,2808,Critical
36.14,91,98,1057,Normal
37.62,117,92,1505,Moderate
37.86,112,92,1596,Moderate
40.0,150,84,2925,Critical
37.72,103,93,1434,Moderate
38.87,134,91,2066,High
37.93,112,92,1555,Moderate
39.23,155,81,2965,Critical
37.85,112,93,1665,Moderate
39.26,143,84,2987,Critical
37.75,118,92,1769,Moderate
37.72,118,93,1812,Moderate
39.95,166,81,3163,Critical
39.31,166,79,3109,Critical
38.91,129,89,2020,High
38.98,123,91,2108,High
39.91,154,76,2752,Critical
39.58,167,84,2979,Critical
37.72,108,94,1871,Moderate
36.69,62,95,1084,Normal
39.12,160,82,3047,Critical
38.67,124,91,2048,High
37.45,62,100,869,Normal
37.74,119,93,1465,Moderate
37.9,116,92,1435,Moderate
39.14,147,81,3077,Critical
37.18,83,99,858,Normal
37.99,110,93,1771,Moderate
38.83,139,91,2118,High
38.66,134,90,2447,High
38.74,140,91,2433,High
36.23,95,99,1120,Normal
38.65,132,91,2245,High
39.21,155,88,2995,Critical
38.59,122,89,2304,High
38.41,136,90,2271,High
38.83,133,90,2467,High
38.12,127,91,2142,High
40.0,155,81,2727,Critical
36.37,85,96,1287,Normal
39.16,150,76,2825,Critical
38.61,135,90,2137,High
36.83,74,95,830,Normal
36.52,83,97,977,Normal
36.51,71,96,870,Normal
36.59,98,96,869,Normal
39.23,142,87,2780,Critical
36.46,83,99,1059,Normal
37.67,117,93,1467,Moderate
37.23,65,95,1223,Normal
37.93,106,93,1807,Moderate
40.35,155,75,2966,Critical
39.76,170,75,2887,Critical
37.91,113,92,1609,Moderate
39.4,146,86,2848,Critical
39.33,154,78,2808,Critical
37.31,82,96,961,Normal
38.43,127,90,2551,High
38.15,139,89,2195,High
38.51,133,91,2594,High
39.98,142,80,3102,Critical
38.94,122,91,2255,High
39.35,170,82,3189,Critical
36.19,69,98,897,Normal
37.86,116,92,1841,Moderate
36.73,72,97,933,Normal
39.85,158,79,3174,Critical
39.94,160,77,3118,Critical
37.63,103,92,1726,Moderate
38.37,137,90,2537,High
39.65,156,76,3161,Critical
36.73,69,97,1046,Normal
38.84,137,91,2547,High
38.49,131,91,2229,High
38.25,128,89,2008,High
38.7,129,90,2424,High
37.69,104,93,1415,Moderate
37.83,115,92,1568,Moderate
39.93,159,78,2913,Critical
37.74,117,92,1668,Moderate
38.9,129,90,2495,High
37.33,84,96,1244,Normal
39.1,162,86,3017,Critical
36.96,79,100,1138,Normal
38.39,125,91,2188,High
38.92,121,91,2247,High
37.88,106,93,1525,Moderate
40.36,146,83,2783,Critical
37.62,107,94,1851,Moderate
38.97,127,91,2138,High
37.67,115,94,1440,Moderate
37.94,104,93,1518,Moderate
40.38,158,88,2743,Critical
37.73,107,93,1878,Moderate
37.74,104,93,1557,Moderate
37.79,118,93,1825,Moderate
37.96,117,92,1685,Moderate
37.76,115,93,1845,Moderate
37.87,118,93,1743,Moderate
36.09,75,98,824,Normal
37.76,120,94,1889,Moderate
39.6,157,77,3195,Critical
38.31,128,91,2473,High
36.5,84,100,1239,Normal
37.78,104,92,1705,Moderate
37.94,119,92,1731,Moderate
38.63,137,91,2421,High
37.89,120,92,1415,Moderate
38.97,131,90,2535,High
40.39,143,83,3019,Critical
37.81,102,92,1456,Moderate
38.93,133,90,2441,High
37.83,111,93,1477,Moderate
37.74,112,93,1557,Moderate
37.65,103,93,1508,Moderate
36.21,100,95,1278,Normal
36.41,83,98,923,Normal
37.81,107,94,1891,Moderate
37.73,101,93,1691,Moderate
40.28,141,81,2886,Critical
38.69,125,89,2318,High
38.73,135,90,2150,High
37.76,109,92,1411,Moderate
36.04,95,97,1251,Normal
38.96,124,91,2443,High
37.69,109,93,1756,Moderate
37.61,101,92,1607,Moderate
37.45,77,100,1230,Normal
37.03,79,97,851,Normal
39.52,170,77,3081,Critical
40.15,154,78,2793,Critical
39.91,152,86,3029,Critical
38.44,130,90,2394,High
36.37,96,99,1145,Normal
40.08,148,80,3126,Critical
37.92,112,92,1830,Moderate
36.02,65,97,1141,Normal
39.61,150,82,2778,Critical
40.25,142,82,2824,Critical
37.11,84,96,856,Normal
36.29,65,98,802,Normal
36.3,68,96,866,Normal
38.67,139,90,2412,High
37.71,116,93,1756,Moderate
37.71,107,93,1786,Moderate
37.78,110,92,1469,Moderate
37.97,120,92,1683,Moderate
36.62,97,98,922,Normal
37.72,106,92,1512,Moderate
37.83,109,92,1735,Moderate
36.91,100,97,1019,Normal
36.4,60,100,936,Normal
39.99,167,78,3086,Critical
37.79,109,92,1874,Moderate
36.56,82,95,1224,Normal
37.02,98,97,1082,Normal
37.62,108,92,1815,Moderate
37.93,117,93,1400,Moderate
36.79,80,100,1026,Normal
36.76,86,95,1115,Normal
37.75,116,93,1430,Moderate
36.12,92,100,1089,Normal
37.49,86,96,990,Normal
38.41,122,91,2258,High
37.74,101,94,1888,Moderate
38.23,130,91,2568,High
37.78,111,92,1650,Moderate
39.18,143,84,2734,Critical
38.35,130,91,2213,High
36.47,79,96,1050,Normal
38.95,127,89,2399,High
37.9,109,93,1899,Moderate
38.58,125,90,2427,High
36.32,94,99,1215,Normal
37.2,75,95,1119,Normal
38.87,129,90,2051,High
38.19,133,90,2216,High
39.4,169,80,3177,Critical
38.78,133,90,2100,High
38.3,127,90,2253,High
40.19,167,84,3161,Critical
37.95,117,92,1719,Moderate
38.95,135,90,2512,High
37.62,109,92,1529,Moderate
37.78,118,94,1881,Moderate
39.39,162,81,3036,Critical
37.04,69,99,1032,Normal
39.16,168,79,2816,Critical
37.63,117,92,1517,Moderate
37.63,104,93,1882,Moderate
37.41,81,95,1031,Normal
38.64,125,90,2133,High
36.42,76,96,802,Normal
39.59,153,82,3013,Critical
37.75,105,92,1613,Moderate
37.28,83,98,1125,Normal
38.31,123,90,2198,High
36.12,100,99,1019,Normal
39.43,141,76,2823,Critical
38.8,138,90,2461,High
38.22,123,89,2478,High
37.83,119,92,1884,Moderate
37.84,110,94,1698,Moderate
37.85,107,93,1442,Moderate
40.21,141,84,2780,Critical
39.77,167,87,3060,Critical
39.7,162,77,2749,Critical
36.33,69,97,1148,Normal
38.28,131,91,2042,High
40.1,160,75,2922,Critical
38.0,116,94,1531,Moderate
37.19,97,99,821,Normal
38.76,124,91,2482,High
38.32,122,89,2491,High
37.64,120,93,1617,Moderate
39.93,155,87,2772,Critical
36.13,89,100,811,Normal
37.99,118,94,1652,Moderate
37.76,101,93,1548,Moderate
38.67,121,91,2184,High
37.74,110,93,1462,Moderate
40.12,156,76,2976,Critical
38.63,125,91,2062,High
39.15,168,84,2869,Critical
38.56,134,91,2095,High
36.44,76,99,937,Normal
38.78,127,89,2445,High
37.76,110,92,1405,Moderate
37.71,109,94,1512,Moderate
39.32,167,87,3157,Critical
38.75,135,90,2182,High
38.64,132,89,2548,High
38.25,139,91,2216,High
37.61,101,92,1721,Moderate
37.69,119,93,1652,Moderate
38.46,139,91,2366,High
39.72,170,88,2819,Critical
39.62,151,87,3183,Critical
37.63,112,92,1498,Moderate
36.99,76,100,1253,Normal
38.99,121,90,2504,High
38.52,122,90,2036,High
36.51,97,97,920,Normal
37.07,99,100,1161,Normal
39.64,161,85,2937,Critical
38.47,135,90,2162,High
37.74,104,92,1614,Moderate
40.24,166,81,3194,Critical
38.75,122,89,2561,High
37.99,114,94,1878,Moderate
36.31,82,100,1042,Normal
37.98,114,94,1562,Moderate
36.25,65,97,1196,Normal
36.56,60,95,1144,Normal
40.42,155,77,3181,Critical
37.99,101,92,1754,Moderate
37.84,113,94,1614,Moderate
38.0,112,94,1853,Moderate
38.58,124,91,2180,High
38.89,131,91,2424,High
38.43,133,90,2534,High
39.54,146,80,3182,Critical
38.8,124,90,2078,High
36.76,71,95,1043,Normal
36.67,83,96,861,Normal
39.53,159,80,2970,Critical
36.29,66,95,1009,Normal
36.08,68,98,1079,Normal
39.27,166,87,2916,Critical
37.73,110,94,1404,Moderate
38.68,128,90,2511,High
37.88,101,93,1481,Moderate
39.87,145,88,2777,Critical
36.09,61,95,947,Normal
38.44,140,91,2457,High
36.37,92,100,923,Normal
39.59,154,80,2731,Critical
39.92,161,85,3143,Critical
38.93,121,90,2448,High
36.35,74,95,902,Normal
37.75,107,94,1560,Moderate
39.68,147,79,3165,Critical
36.52,70,96,1005,Normal
38.55,128,89,2210,High
37.92,103,94,1866,Moderate
39.43,146,76,2821,Critical
38.89,125,89,2167,High
39.32,153,84,2910,Critical
40.46,158,86,2801,Critical
39.68,151,82,2976,Critical
36.34,72,96,802,Normal
38.24,123,89,2461,High
38.61,121,89,2210,High
36.9,91,98,803,Normal
38.94,124,89,2412,High
38.42,121,89,2161,High
39.38,155,86,2767,Critical
40.31,143,75,3027,Critical
36.18,91,97,988,Normal
37.38,96,96,1250,Normal
37.77,104,93,1719,Moderate
38.93,127,91,2492,High
37.79,111,93,1879,Moderate
37.72,116,92,1655,Moderate
37.19,93,95,1062,Normal
38.67,122,91,2016,High
36.86,92,97,1291,Normal
39.36,149,81,2727,Critical
40.07,145,83,3172,Critical
38.41,130,91,2330,High
40.05,152,84,2839,Critical
38.97,131,90,2059,High
38.6,128,89,2363,High
37.78,117,93,1554,Moderate
39.65,165,85,2866,Critical
37.93,114,92,1807,Moderate
38.85,134,90,2330,High
38.61,123,89,2593,High
36.36,95,95,940,Normal
37.94,112,94,1832,Moderate
39.17,166,81,2799,Critical
37.68,101,93,1722,Moderate
38.36,128,90,2183,High
39.84,152,87,3037,Critical
37.66,116,94,1818,Moderate
37.64,115,94,1495,Moderate
37.7,117,92,1483,Moderate
36.33,84,95,1095,Normal
37.96,110,93,1568,Moderate
37.75,108,94,1791,Moderate
39.92,151,78,3178,Critical
38.26,130,89,2088,High
37.64,106,93,1441,Moderate
36.65,92,97,982,Normal
37.69,114,94,1671,Moderate
37.67,116,93,1791,Moderate
36.13,83,95,1175,Normal
36.37,92,96,1113,Normal
36.9,87,97,900,Normal
37.83,112,92,1721,Moderate
37.06,64,100,908,Normal
38.81,128,91,2383,High
37.74,111,93,1712,Moderate
37.62,114,94,1524,Moderate
37.97,116,92,1497,Moderate
37.83,115,92,1578,Moderate
40.1,144,82,3192,Critical
36.41,90,95,814,Normal
39.13,158,85,2900,Critical
37.44,86,97,955,Normal
36.2,81,95,932,Normal
36.31,65,99,1121,Normal
38.25,130,91,2528,High
38.23,135,90,2351,High
38.94,126,91,2133,High
36.68,97,100,942,Normal
36.24,70,95,804,Normal
39.51,143,85,2744,Critical
37.82,104,94,1840,Moderate
38.89,122,90,2306,High
39.21,166,76,3153,Critical
38.28,126,89,2256,High
36.7,86,95,1072,Normal
36.52,66,95,1263,Normal
37.7,104,93,1815,Moderate
40.12,169,86,3125,Critical
38.34,137,90,2399,High
38.73,125,89,2098,High
37.14,68,98,831,Normal
40.13,156,85,2955,Critical
38.71,133,89,2190,High
39.75,160,82,2951,Critical
36.09,69,96,914,Normal
37.83,118,92,1673,Moderate
38.26,131,90,2559,High
37.71,110,94,1648,Moderate
38.55,127,91,2313,High
36.13,72,98,817,Normal
39.96,162,75,3145,Critical
38.31,131,91,2453,High
38.77,123,91,2323,High
37.92,106,92,1499,Moderate
36.02,85,95,1110,Normal
37.3,86,99,831,Normal
36.36,99,96,1268,Normal
37.28,89,98,1228,Normal
36.83,88,96,1096,Normal
37.65,109,92,1476,Moderate
38.7,137,89,2415,High
37.8,110,92,1782,Moderate
36.29,62,99,1115,Normal
37.21,85,98,807,Normal
37.34,86,95,950,Normal
40.32,153,77,2831,Critical
38.74,127,90,2177,High
37.91,119,94,1871,Moderate
36.83,87,99,1043,Normal
36.53,62,97,851,Normal
40.49,166,77,2786,Critical
36.19,75,99,1228,Normal
37.97,104,94,1445,Moderate
37.88,105,93,1472,Moderate
38.76,131,89,2537,High
40.15,156,80,3090,Critical
37.86,120,92,1681,Moderate
37.69,113,92,1900,Moderate
38.14,136,91,2353,High
40.25,157,83,2757,Critical
37.81,102,92,1892,Moderate
37.12,83,98,1050,Normal
38.59,127,89,2533,High
38.22,133,91,2160,High
36.28,99,99,1061,Normal
38.47,123,90,2095,High
37.23,100,99,1178,Normal
40.37,144,80,2837,Critical
38.84,132,91,2314,High
38.71,128,90,2432,High
36.43,72,99,1080,Normal
36.53,96,99,1166,Normal
39.97,167,86,3034,Critical
36.94,89,96,1261,Normal
39.68,161,82,3032,Critical
39.22,156,75,3193,Critical
38.76,138,90,2143,High
38.95,138,90,2049,High
36.95,86,99,1117,Normal
37.94,113,94,1512,Moderate
37.25,88,98,1283,Normal
37.97,116,93,1813,Moderate
37.98,101,92,1587,Moderate
39.37,168,87,2779,Critical
36.48,73,96,879,Normal
37.81,113,93,1894,Moderate
40.25,152,85,2947,Critical
38.9,123,91,2460,High
37.76,110,94,1838,Moderate
38.71,127,90,2116,High
36.58,97,98,1091,Normal
36.62,75,95,1203,Normal
37.09,66,98,978,Normal
37.1,88,96,1140,Normal
40.25,142,84,3088,Critical
37.76,111,92,1675,Moderate
39.43,160,86,2719,Critical
38.41,121,91,2196,High
37.88,117,92,1630,Moderate
36.51,72,98,1036,Normal
37.88,113,94,1851,Moderate
39.36,162,88,2841,Critical
37.17,89,98,1024,Normal
38.2,139,89,2255,High
36.33,70,99,926,Normal
38.42,136,91,2444,High
39.71,154,84,2792,Critical
38.31,131,90,2288,High
37.93,110,93,1570,Moderate
38.15,138,90,2046,High
37.65,106,93,1893,Moderate
39.35,159,79,2804,Critical
40.01,154,77,2707,Critical
38.69,140,89,2094,High
38.48,135,90,2592,High
36.11,89,98,1198,Normal
37.65,115,92,1753,Moderate
38.23,132,91,2358,High
38.79,129,90,2536,High
36.82,98,96,1264,Normal
37.63,113,92,1829,Moderate
37.16,66,98,1106,Normal
36.43,89,97,1193,Normal
38.45,128,90,2041,High
37.84,110,94,1799,Moderate
39.47,169,75,2732,Critical
36.9,92,96,1273,Normal
38.25,121,89,2467,High
36.51,66,100,1203,Normal
38.52,132,91,2293,High
39.77,143,84,2732,Critical
40.33,149,87,3020,Critical
40.49,152,88,2953,Critical
39.31,147,78,2705,Critical
38.44,123,90,2146,High
37.14,73,98,1127,Normal
36.47,73,99,1109,Normal
38.96,132,89,2598,High
37.71,114,93,1731,Moderate
37.66,102,94,1636,Moderate
37.83,101,94,1718,Moderate
36.85,97,95,1149,Normal
38.84,138,89,2427,High
37.32,81,96,1043,Normal
36.4,93,100,1253,Normal
37.81,101,92,1842,Moderate
40.43,158,77,3187,Critical
37.87,114,93,1665,Moderate
37.46,79,95,923,Normal
39.27,156,82,2969,Critical
38.78,128,90,2081,High
38.23,126,91,2262,High
36.62,63,99,978,Normal
36.34,71,100,820,Normal
38.97,122,91,2303,High
38.58,129,91,2100,High
37.32,72,97,1257,Normal
37.24,92,98,1077,Normal
39.84,153,78,3176,Critical
40.17,151,88,2712,Critical
38.76,137,89,2514,High
38.12,133,89,2245,High
38.82,123,91,2267,High
40.41,166,83,2935,Critical
37.89,104,92,1637,Moderate
39.83,146,76,3023,Critical
38.78,129,89,2545,High
36.78,60,95,1189,Normal
37.8,113,94,1562,Moderate
38.28,136,91,2158,High
37.74,101,93,1559,Moderate
38.43,125,89,2597,High
38.35,135,90,2552,High
37.71,105,92,1518,Moderate
36.31,98,98,831,Normal
36.64,67,96,1004,Normal
37.75,104,93,1592,Moderate
37.89,120,93,1733,Moderate
37.67,105,94,1800,Moderate
39.72,151,81,2829,Critical
37.61,111,93,1503,Moderate
36.24,100,96,802,Normal
36.78,69,100,887,Normal
37.6,102,92,1883,Moderate
37.66,109,92,1803,Moderate
37.89,102,94,1765,Moderate
39.28,142,83,3051,Critical
36.3,70,97,828,Normal
39.41,147,84,3010,Critical
39.66,164,85,2927,Critical
37.66,117,94,1838,Moderate
37.81,118,92,1584,Moderate
36.54,66,100,1215,Normal
37.87,108,92,1412,Moderate
36.56,83,96,941,Normal
37.9,104,93,1889,Moderate
37.71,108,94,1751,Moderate
36.18,63,97,1197,Normal
36.5,100,99,931,Normal
38.19,127,90,2271,High
37.87,105,92,1544,Moderate
38.0,105,93,1842,Moderate
36.44,94,96,1134,Normal
38.2,125,90,2242,High
36.18,64,99,1242,Normal
36.64,61,99,1227,Normal
37.49,60,98,1223,Normal
36.96,72,97,1135,Normal
37.82,119,93,1767,Moderate
38.24,139,89,2401,High
37.03,88,97,835,Normal
38.56,124,90,2241,High
39.95,165,86,3170,Critical
37.94,101,92,1446,Moderate
37.3,95,97,876,Normal
37.07,98,95,908,Normal
38.8,140,89,2580,High
37.69,113,93,1437,Moderate
40.44,163,81,2859,Critical
40.02,163,82,2779,Critical
38.94,138,91,2237,High
37.99,105,92,1624,Moderate
38.8,127,90,2265,High
36.39,97,100,819,Normal
37.16,87,99,1045,Normal
37.88,103,93,1670,Moderate
39.52,168,86,2877,Critical
40.18,147,83,2829,Critical
38.89,132,91,2026,High
39.25,144,84,3091,Critical
36.18,77,96,982,Normal
36.69,97,100,1116,Normal
40.13,156,80,2848,Critical
36.56,99,98,1162,Normal
37.88,113,93,1682,Moderate
38.93,128,89,2299,High
37.7,105,92,1509,Moderate
36.11,70,98,836,Normal
39.88,170,79,3004,Critical
37.81,111,92,1885,Moderate
37.25,98,97,822,Normal
40.28,154,85,3060,Critical
37.96,111,94,1622,Moderate
37.96,104,92,1840,Moderate
38.27,130,91,2530,High
37.02,97,99,1020,Normal
40.09,150,80,3151,Critical
37.96,103,93,1807,Moderate
37.73,119,94,1612,Moderate
40.18,154,82,2831,Critical
38.75,132,91,2148,High
37.75,105,94,1880,Moderate
39.86,148,88,2949,Critical
39.4,169,79,3196,Critical
37.84,118,92,1877,Moderate
38.38,131,90,2163,High
36.34,99,100,850,Normal
36.28,96,97,1214,Normal
39.84,162,88,3172,Critical
36.97,73,99,1290,Normal
37.4,68,98,1046,Normal
37.61,113,94,1755,Moderate
38.4,122,89,2392,High
36.2,64,100,1053,Normal
38.64,130,89,2384,High
37.85,104,94,1437,Moderate
37.61,113,92,1506,Moderate
38.55,130,89,2056,High
36.05,70,96,864,Normal
37.64,105,92,1578,Moderate
36.37,65,97,1097,Normal
39.44,170,78,3151,Critical
38.37,134,89,2042,High
39.62,149,77,2918,Critical
37.42,93,97,1107,Normal
38.15,123,89,2202,High
39.24,141,88,2991,Critical
36.37,81,96,1150,Normal
39.46,144,85,2925,Critical
37.76,101,93,1535,Moderate
38.54,123,90,2494,High
37.86,111,93,1548,Moderate
38.72,135,90,2580,High
37.68,120,94,1519,Moderate
37.79,105,92,1556,Moderate
37.03,89,96,1161,Normal
38.11,126,91,2197,High
37.71,104,92,1644,Moderate
36.25,95,96,1266,Normal
36.59,100,97,1103,Normal
39.42,166,78,2827,Critical
36.74,97,97,1298,Normal
38.45,130,90,2599,High
36.73,68,96,1008,Normal
37.65,119,92,1844,Moderate
36.77,61,97,916,Normal
36.02,82,95,863,Normal
36.42,72,97,871,Normal
39.13,147,75,3116,Critical
40.23,150,85,2983,Critical
36.07,60,99,1120,Normal
40.42,156,81,2989,Critical
39.44,155,85,3060,Critical
39.15,147,84,3158,Critical
36.83,72,98,1243,Normal
40.36,162,81,2712,Critical
37.45,95,95,1004,Normal
37.62,103,94,1839,Moderate
39.19,156,77,2734,Critical
37.92,101,94,1486,Moderate
38.7,121,89,2289,High
37.78,120,94,1485,Moderate
39.57,144,86,2794,Critical
37.66,115,93,1881,Moderate
37.09,82,98,992,Normal
39.8,141,79,2842,Critical
37.63,110,94,1733,Moderate
36.31,78,97,1042,Normal
36.62,79,95,1072,Normal
37.38,99,100,959,Normal
38.78,127,91,2539,High
37.71,120,94,1545,Moderate
36.35,74,99,1198,Normal
39.46,166,86,2893,Critical
36.04,79,99,1157,Normal
38.31,131,89,2541,High
36.42,90,100,1034,Normal
37.91,119,92,1886,Moderate
37.7,114,94,1598,Moderate
38.57,124,89,2115,High
38.78,124,89,2065,High
38.31,121,89,2485,High
37.85,112,94,1855,Moderate
37.88,119,93,1668,Moderate
39.88,157,84,2764,Critical
39.14,142,77,3139,Critical
36.09,63,98,1271,Normal
38.56,134,89,2049,High
40.49,159,75,2828,Critical
37.91,120,94,1614,Moderate
37.41,72,99,1054,Normal
38.78,124,91,2356,High
38.39,138,90,2386,High
39.5,159,88,3015,Critical
37.97,102,92,1569,Moderate
39.9,157,88,3197,Critical
36.1,60,100,1292,Normal
39.16,146,88,3084,Critical
40.19,145,76,2776,Critical
39.6,156,85,3114,Critical
37.71,104,92,1764,Moderate
37.34,92,100,1102,Normal
38.88,130,90,2444,High
36.05,66,98,1182,Normal
38.48,126,89,2234,High
40.07,164,85,2908,Critical
39.85,157,86,3137,Critical
39.78,152,81,2710,Critical
40.11,167,88,2907,Critical
39.64,153,75,2894,Critical
37.28,75,97,1115,Normal
38.16,139,90,2122,High
37.61,117,94,1899,Moderate
37.95,116,94,1669,Moderate
36.17,80,95,1061,Normal
38.58,122,89,2118,High
37.72,107,94,1683,Moderate
40.4,156,76,2811,Critical
36.67,90,96,897,Normal
38.22,140,89,2150,High
36.53,80,99,1073,Normal
37.85,106,93,1680,Moderate
36.73,66,100,1041,Normal
36.43,98,98,1273,Normal
36.52,99,99,1074,Normal
36.04,91,99,1144,Normal
39.51,153,77,3086,Critical
38.57,133,89,2127,High
40.0,150,77,2877,Critical
37.34,68,98,828,Normal
38.27,139,90,2230,High
40.22,148,85,3188,Critical
37.93,113,94,1706,Moderate
37.2,83,100,800,Normal
37.4,72,95,919,Normal
38.24,137,91,2541,High
37.7,102,93,1523,Moderate
38.81,129,90,2327,High
38.64,124,89,2085,High
38.52,124,91,2215,High
37.84,102,92,1591,Moderate
37.77,102,94,1617,Moderate
37.69,101,92,1494,Moderate
37.85,109,93,1734,Moderate
38.2,129,91,2277,High
40.24,150,80,2845,Critical
38.26,126,90,2410,High
38.33,130,89,2488,High
40.33,154,85,2894,Critical
37.61,108,93,1505,Moderate
36.84,94,98,1225,Normal
39.37,167,81,3035,Critical
